crash_time, benchmark, fuzzer, trial, bug_type, stack_hash, bug_addr, bug_code_line1, bug_code_line2, bug_code_line3
4149, yara_dotnet_fuzzer, afl, trial-753176, heap-buffer-overflow, 64ef5289, 0x528d36, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1113, yara_dotnet_fuzzer, afl, trial-753177, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
37628, yara_dotnet_fuzzer, afl, trial-753177, heap-buffer-overflow, 5fee371c, 0x48562c, strncpy _asan_rtl_, dotnet_parse_tilde_2 dotnet.c:905, dotnet_parse_tilde dotnet.c:1605
1190, yara_dotnet_fuzzer, afl, trial-753177, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
36350, yara_dotnet_fuzzer, afl, trial-753177, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1178, yara_dotnet_fuzzer, afl, trial-753178, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
1071, yara_dotnet_fuzzer, afl, trial-753178, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
984, yara_dotnet_fuzzer, afl, trial-753178, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1926, yara_dotnet_fuzzer, afl, trial-753179, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
65259, yara_dotnet_fuzzer, afl, trial-753179, heap-buffer-overflow, 5fee371c, 0x48562c, strncpy _asan_rtl_, dotnet_parse_tilde_2 dotnet.c:905, dotnet_parse_tilde dotnet.c:1605
1793, yara_dotnet_fuzzer, afl, trial-753179, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
25027, yara_dotnet_fuzzer, afl, trial-753179, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1514, yara_dotnet_fuzzer, afl, trial-753180, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
636, yara_dotnet_fuzzer, afl, trial-753180, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
30297, yara_dotnet_fuzzer, afl, trial-753180, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
7533, yara_dotnet_fuzzer, afl, trial-758070, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
143, yara_dotnet_fuzzer, afl, trial-758070, heap-buffer-overflow, 64ef5289, 0x529019, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
6828, yara_dotnet_fuzzer, afl, trial-758070, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
1449, yara_dotnet_fuzzer, afl, trial-763215, heap-buffer-overflow, 23e1b548, 0x432ed7, __interceptor_memmem sanitizer_common_interceptors.inc:669, dotnet_parse_com dotnet.c:1661, dotnet__load dotnet.c:1807
30779, yara_dotnet_fuzzer, afl, trial-763215, heap-buffer-overflow, 5fee371c, 0x48562c, strncpy _asan_rtl_, dotnet_parse_tilde_2 dotnet.c:905, dotnet_parse_tilde dotnet.c:1605
1393, yara_dotnet_fuzzer, afl, trial-763215, heap-buffer-overflow, 64ef5289, 0x528d36, dotnet_parse_tilde_2 dotnet.c:470, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
10403, yara_dotnet_fuzzer, afl, trial-763215, heap-buffer-overflow, ece0878b, 0x528a95, dotnet_parse_tilde_2 dotnet.c:882, dotnet_parse_tilde dotnet.c:1605, dotnet_parse_com dotnet.c:1688
8548, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753541, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
8529, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753542, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
2016, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753543, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
2316, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753544, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
1687, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753545, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
5647, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753546, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
1170, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753547, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
77529, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753548, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
30080, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753549, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
558, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753550, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
40742, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753551, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
8746, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753552, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
4288, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753553, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
3543, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753554, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
9801, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753555, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
10501, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753556, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
410, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753557, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
10733, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753558, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
8679, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753559, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
1739, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-753560, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
4713, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-758227, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
21931, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn, trial-758228, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
1418, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753921, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
5075, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753922, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
2285, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753923, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
15858, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753924, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
1982, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753925, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
28975, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753926, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
8407, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753927, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
7250, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753928, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
2944, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753929, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
14853, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753930, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
20553, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753931, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
11634, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753932, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
39131, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753933, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
1507, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753934, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
70342, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753935, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
3180, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753936, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
1610, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753937, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
1219, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753938, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
19643, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753939, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
6981, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-753940, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
6520, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-758129, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
34392, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-762889, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
5553, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-763170, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
52499, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-763811, heap-use-after-free, 54b5e0bb, 0x4ee478, xmlSearchNs ??:?, xmlSAX2StartElementNs ??:?, xmlTextReaderStartElementNs xmlreader.c:?
63129, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-763811, heap-use-after-free, 56fa8708, 0x495c0f, __asan_memcpy _asan_rtl_, xmlSAX2Characters ??:?, xmlParseCharData ??:?
8740, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noaco, trial-763811, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
45682, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754301, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
843, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754302, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
25741, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754303, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
29543, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754304, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
2953, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754305, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
11506, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754306, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
17906, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754307, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
793, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754308, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
6887, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754309, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
79044, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754311, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
763, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754312, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
1028, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754313, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
54541, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754314, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
58708, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754315, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
12624, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754316, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
7226, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754317, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
6987, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754319, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
72302, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-754320, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
338, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-757734, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
3228, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-757812, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
16889, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-762893, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
9319, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_noage, trial-763220, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
7680, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_nochurn, trial-754681, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
47461, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_nochurn, trial-754682, heap-use-after-free, f48a0494, 0x5a4849, xmlTextReaderFreeNodeList xmlreader.c:?, xmlTextReaderFreeProp xmlreader.c:?, xmlTextReaderFreeNodeList xmlreader.c:?
29622, libxml2_libxml2_xml_reader_for_file_fuzzer, aflchurn_nochurn, trial-754683, heap-use-after-free, 283fecc9, 0x6063fc, xmlSAX2StartElementNs ??:?, xmlTextReaderStartElementNs xmlreader.c:?, xmlParseStartTag2 parser.c:?
